foodtype,shopname
面包甜点,下雪的村庄(海岸城店)
小龙虾,恋嘴●馋猫爱鱼
自助餐,冰岛海鲜自助餐厅(冰岛海鲜自助...
烧烤,PANKOO釜山料理(万象城店)
无锡江浙,上海小南国(阳春巷店)
面包甜点,糖纸甜品(荟聚购物中心店)
日本料理,义居居酒屋日本料理
无锡江浙,蠡园饭店●土菜专门店(锦仑餐饮...
火锅,小蛙哥美蛙火锅(南长街店)
西餐,乐品果木牛排(崇安寺店)
火锅,小楼开火·打边炉
西餐,棒约翰比萨(高浪路店)
其他,宜兴竹海国际会议中心
西餐,内蒙古海拉尔烤羊腿
日本料理,彩亭日本料理
小吃快餐,麦当劳(无锡滨湖万达店)
小吃快餐,德克士(胜利门餐厅)
咖啡厅,装室咖啡
西餐,必胜客(长江店)
小吃快餐,好人民间小吃(海岸城店)
火锅,蜀锦香厕所串串
无锡江浙,提篮菜馆
火锅,落端云串串香(人民中路店)
无锡江浙,乐隆隆蒸菜馆
创意菜,很高兴遇见你(无锡湖滨万达店)
其他,小小眷村
面包甜点,無邪日式甜品(荟聚购物中心店)
面包甜点,7分甜(荟聚店)
小吃快餐,dicos德克士(梅村店)
东北菜,黄家饺子●东北特色菜
小龙虾,小胖子功夫龙虾(西水东商业街店)
小吃快餐,锦汤记
小龙虾,钱同学龙虾(五爱北路店)
无锡江浙,龙井柒号(京东广场店)
火锅,渥美餐厅(宝龙城市广场店)
无锡江浙,灵山水乡渔村农家菜馆
川菜,陈大叔牛蛙(二号店)
面包甜点,猫的魔法密林
无锡江浙,龙猫先生
韩国料理,熊小舍时尚韩料(茂业店)
小吃快餐,匡记饺子馆(红豆万花城店)
川菜,渝派富豪●夜宵(湖滨店)
川菜,渝派富豪•专注川菜22年（稻香店...
川菜,有家酸菜鱼(海岸城店)
面包甜点,幸福侯彩擂(荟聚购物中心店)
火锅,粤潮魏记牛肉火锅
面包甜点,MYLAB
小吃快餐,和府捞面(滨湖万达店)
烧烤,韩宫宴炭火烤肉(茂业店)
小吃快餐,隐归制面(雲蝠大厦店)
火锅,四川香天下火锅(宝龙城市广场店)
无锡江浙,太湖明园茶膳舫餐厅●十里荷风
无锡江浙,翠山花园酒店(惠山湿地公园店)
咖啡厅,星巴克臻选店(无锡八佰伴店)
其他,一茶一坐台湾特色茶餐厅(万达广...
咖啡厅,岩石咖啡工作室x磨洋工坊
咖啡厅,One More Cafe
面包甜点,ITS INTEASSO
面包甜点,1点点(宝龙家乐福店)
火锅,重庆德庄火锅(滨湖万达店)
火锅,大渝火锅(惠山万达店)
面包甜点,雪芙蓉
日本料理,吉宗刺身
粤菜,翠华餐厅(苏宁广场店)
小龙虾,辣首龙虾主题餐厅(东绛店)
无锡江浙,中国戏码头
面包甜点,MYLAB(恒隆店)
无锡江浙,布露克轻食·果昔·料理(万象城...
无锡江浙,天添福传家菜
无锡江浙,凡花楼
西餐,最沙拉
无锡江浙,鸿源舫饮食会馆
其他,天鹏海鲜城11号阿华海鲜馆
无锡江浙,梁溪浦大厨●无锡特色菜
无锡江浙,小峰饭店(永乐店)
小吃快餐,和府捞面(无锡大东方店)
川菜,金厨一号(金厨帽798凤凰城店)
无锡江浙,楼外楼农庄
火锅,重庆大虎老火锅(海岸城八方汇店)
烧烤,滋滋有肉(万象城店)
小吃快餐,德克士(新天地店)
无锡江浙,啤酒苑●家常菜馆
咖啡厅,体温客厅(滨湖万达店)
烧烤,新石器烤肉(易买得店)
火锅,巴奴毛肚火锅(江阴店)
火锅,七欣天品蟹轩(无锡金太湖国际城...
小吃快餐,汉堡王(苏宁天御广场店)
无锡江浙,水上明月•湖景餐厅
小吃快餐,在这里见面
无锡江浙,朴食.无锡小吃
小吃快餐,十秒到云南过桥米线
火锅,黄记煌三汁焖锅(滨湖万达广场店)
其他,天山明珠(万达店)
火锅,牛鼎记潮汕牛肉火锅
自助餐,凯旋门海鲜自助火锅
面包甜点,無邪日式甜品(万达广场店)
面包甜点,ITs TEA
面包甜点,幸福侯彩擂(海岸城店)
面包甜点,西尾抹茶(无锡八佰伴店)
无锡江浙,谷色谷香(五爱路店)
无锡江浙,龙渚饭店(尚贤河公园店)
其他,大隐私房料理居
无锡江浙,艾胖子肉蟹煲(尚东雅园旗舰店)
火锅,掂·打边炉
小吃快餐,型男美蛙(南长街店)
火锅,宜捞养生锅物料理(惠山万达店)
小吃快餐,呀咪咖喱屋(三阳百盛无锡店)
小吃快餐,和先生的四条鱼(三阳店)
川菜,辛香汇(茂业百货店)
无锡江浙,一米阳光唯美情调餐厅
私房菜,老舅私房菜
无锡江浙,胡同里私房菜馆
小吃快餐,摊心煎饼(八佰伴店)
面包甜点,面包好嗱(人民西路店)
无锡江浙,淘米水私房菜
川菜,麻辣盛艳(万达广场店)
小吃快餐,毛华美食(清扬路店)
自助餐,湖滨饭店玫瑰园
火锅,今日真牛(鲜牛肉火锅)
无锡江浙,冶春(云蝠大厦店)
日本料理,大渔铁板烧(万达广场店)
粤菜,泓历皇朝酒店(东亭店)
无锡江浙,卯时●三让酒肆(梅村店)
西餐,HBO电影主题餐厅
小吃快餐,德克士(博大店)
韩国料理,韩宫宴炭火烤肉(江阴万达店)
小吃快餐,熙盛源(万达店)
烧烤,韩宫宴炭火烤肉(大东方广场店)
无锡江浙,古道边(百乐广场店)
日本料理,CoCo壱番屋(恒隆广场店)
无锡江浙,西新饭店(城中店)
火锅,蜀留香九宫格火锅
无锡江浙,姆妈烧菜
无锡江浙,9味plus龙虾工厂店(东绛店)
私房菜,一禾私房菜
小吃快餐,汉堡王(无锡万达店)
无锡江浙,大城小爱(江阴万达旗舰店)
日本料理,龙田料理美术馆(万达广场店)
小吃快餐,淼品香(红豆万花城店)
面包甜点,Doriimu 多瑞姆
小吃快餐,好彩夜食堂
西餐,披萨蜜娅Mia灰底披萨
小吃快餐,珺客堂无锡小吃(拈花湾店)
川菜,重庆江湖菜(棉花巷店)
无锡江浙,泓历皇朝酒店(鸿桥店)
小吃快餐,小匡哥饺子馆
西餐,宜家餐厅
自助餐,波罗蜜多酒店自助餐厅
东北菜,东北灶(苏宁广场店)
面包甜点,鲜芋仙(中山路店)
无锡江浙,朴园饭庄
面包甜点,馥舍
韩国料理,玛西索哟韩国炸鸡(通扬南路五星...
火锅,黄记煌三汁焖锅(苏宁广场四代店)
西餐,PAN COOK 创意牛排&意面
西餐,咖啡之翼咖餐厅
无锡江浙,嘉肴餐厅
其他,鱼伯伯石锅鱼(百乐广场店)
小吃快餐,桔辰·台式卤肉饭
小吃快餐,苏兴记(金色江南店)
川菜,成都吃货帮
火锅,味绝美蛙鱼头火锅
火锅,巴奴毛肚火锅(广益哥伦布店)
咖啡厅,科学家咖啡
火锅,重庆小楼火锅
火锅,清净会馆素食料理
烧烤,新石器烤肉(新一城店)
咖啡厅,曼特宁创意咖啡
西餐,22音乐餐厅
日本料理,万鱼亭(无锡店)
火锅,一尊皇牛(运河店)
川菜,严厨老坛酸菜鱼(万达广场店)
自助餐,怡乡春竹海鲜自助(广益店)
无锡江浙,金橘餐厅(海岸城店)
其他,粉越西贡(万达广场店)
无锡江浙,小爱桃花源有机餐厅
川菜,有家酸菜鱼(乐都汇店)
川菜,有家酸菜鱼(博大店)
西餐,wagas沃歌斯(无锡海岸城店)
烧烤,东北大印海鲜烧烤(风雷夜宵街店)
面包甜点,1点点(滨湖万达店)
粤菜,烧爷得烧味(梁溪大桥店)
火锅,豆捞坊(荟聚购物中心店)
咖啡厅,Wheelys Cafe(恒隆广场店)
火锅,魔法帽牛肉和酱料火锅(长江北路...
火锅,许府牛·鲜牛肉火锅(湖滨路店)
小吃快餐,小杨生煎(清扬路家乐福店)
川菜,鱼酷活鱼现烤(万象城店)
川菜,辛香汇(海岸城店)
韩国料理,韩福园(长江北路店)
小吃快餐,卤人甲(无锡总店)
其他,遇见·海鲜·蒸货
其他,陈记海鲜莆田风味馆
火锅,小辉哥火锅(海岸城店)
自助餐,春漫里
火锅,江湖串串
面包甜点,黑泷太郎·可以坐下来喝的奶茶(...
其他,明泰泰国料理(雲蝠大厦店)
其他,荷塘叶色●海宴
韩国料理,熊小舍时尚韩料(百乐广场店)
小吃快餐,熙盛源(健康路店)
西餐,Goldener Stern弗兰肯(人民大会...
烧烤,新石器烤肉(百乐广场店)
川菜,辛香汇(苏宁广场店)
小吃快餐,德克士(大统华店)
无锡江浙,珺客堂·无锡本帮菜(南长街店)
西餐,三只河狸德国餐厅(无锡万象城店)
西餐,Pommes Friends薯条
无锡江浙,品渔味湖鲜馆
无锡江浙,西新饭店(五爱店)
西餐,摩斯汉堡(茂业天地店)
火锅,江一湖重庆老火锅(茂业店)
粤菜,囍礼·喜礼(西水东商业街店)
无锡江浙,鼎泰煌·白斩鸡
无锡江浙,桃缘山庄
川菜,地狱牛蛙(复兴路店)
其他,魔鬼牛蛙小厨(上马墩崇安少年宫...
韩国料理,全州拌饭(宝龙城市广场店)
川菜,有家酸菜鱼(湖滨店)
火锅,黄记煌三汁焖锅(荟聚购物中心店)
无锡江浙,阳泉人家农家乐
火锅,上正牛市●潮汕牛肉火锅
火锅,东来顺饭庄(苏宁广场店)
火锅,四川香天下火锅(百乐广场店)
火锅,四川香天下火锅(江阴万达店)
无锡江浙,老郁焖· 筷忆餐厅
咖啡厅,MAAN COFFEE(西水东店)
小吃快餐,勤德兴湖滨路店(古香楼直营)
创意菜,一米花蒲文艺情调餐厅(三阳百盛...
创意菜,剪刀石头布(荟聚购物中心店)
粤菜,大咀港式茶餐厅(宜兴万达店)
小吃快餐,古早●日月村(东方巴黎店)
西餐,必胜客(百乐广场店)
面包甜点,Hey juice茶桔便(清扬路店)
小吃快餐,笑来喜(春申路店)
火锅,重庆刘一手火锅(南下塘店)
小吃快餐,沸腾岛●精品川渝小吃(茂业店)
面包甜点,1点点(永乐家乐福店)
日本料理,禅新和风创作料理餐厅
自助餐,金滏山海鲜自助烤肉
日本料理,赤坂亭 炭火烧肉(无锡恒隆店)
西餐,水天堂西餐咖啡厅(苏宁广场店)
其他,夏联福记·中餐厅
烧烤,焱铁烧(恒隆广场店)
日本料理,酒味自慢料理
面包甜点,50岚奶茶(无锡T12店)
西餐,萨莉亚(无锡T12店)
火锅,四川香天下火锅(博大店)
小吃快餐,dicos 德克士(无锡乐购餐厅)
面包甜点,乐享烘焙
其他,鹿港小镇(恒隆广场店)
西餐,三只河狸德国餐厅
川菜,探鱼(荟聚购物中心店)
粤菜,一茶一坐台湾特色茶餐厅(无锡万...
面包甜点,爸爸糖手工吐司(八方汇店)
面包甜点,FANCYFRUIT(恒隆广场店)
日本料理,锡座创作海鲜料理
小吃快餐,汉堡王(无锡清扬路茂业店)
火锅,重庆大队长主题老火锅(无锡店)
面包甜点,moge tea愿茶(恒隆广场店)
西餐,水天堂西餐咖啡厅(茂业天地店)
无锡江浙,谷色天香(乐都汇店)
西餐,必胜客(三阳百盛店)
小吃快餐,熙盛源(南禅寺店)
火锅,海底捞mini火锅外送(县前西街店)
日本料理,龙田料理美术馆(恒隆店)
无锡江浙,湖滨饭店锦苑中餐厅
面包甜点,幸福侯彩擂(苏宁广场店)
无锡江浙,小李仙墙房
火锅,小辉哥火锅(苏宁广场店)
面包甜点,鹿谷製茶(博大店)
面包甜点,不悲不喜一杯茶(云蝠店)
火锅,辣府(南长街店)
火锅,巴奴毛肚火锅(大剧院店)
面包甜点,沽涷GOODOO(恒隆广场店)
粤菜,粤仔湾砂锅粥(广益哥伦布店)
火锅,锅瘾重庆鲜火锅(淘沙巷店)
西餐,德斯堡德国餐吧(万达广场店)
日本料理,和楽日本料理·铁板烧
西餐,7号美式餐厅(博大店)
火锅,小木凳怀旧火锅
小吃快餐,pink’s
湘菜,唐厨
火锅,齐齐火锅(茂业天地店)
无锡江浙,柠檬小镇(百乐广场店)
自助餐,多伦多海鲜自助餐厅(无锡万象城...
无锡江浙,外婆小灶
无锡江浙,三凤酒家
川菜,鸣记烤鱼(三阳百盛无锡店)
日本料理,龙田料理美术馆(荟聚购物中心店)
西餐,GoldenerStern弗兰肯(荟聚购物中...
无锡江浙,青山湾里餐厅
无锡江浙,一缕炊烟文艺主题餐厅
无锡江浙,西新饭店(湖滨店)
小吃快餐,古香楼(东亭店)
无锡江浙,潮叔范●龙虾●烤鱼●小海鲜
自助餐,君来洲际酒店I咖啡厅
日本料理,大渔铁板烧(恒隆广场店)
小吃快餐,台湾花甲王(无锡旗舰店)
火锅,大渝火锅(宝龙城市广场店)
川菜,鸣记烤鱼(宝龙城市广场店)
粤菜,新旺茶餐厅(恒隆广场店)
日本料理,赤坂亭炭火烧肉(宜家店)
韩国料理,Fish&Chir女神炸鸡啤酒(中国旗舰...
烧烤,保格林果木牛排自助
西餐,7号美式餐厅(新地假日广场店)
小吃快餐,勤德兴新区万科店(古香楼直营)
其他,全聚德(无锡店)
小龙虾,顾氏龙虾
面包甜点,厝内小眷村(三阳广场店)
粤菜,水景坊
火锅,黄记煌三汁焖锅(无锡万象城店)
无锡江浙,幸福小灶(茂业店)
其他,原素(湖滨四季春素食餐厅)
小吃快餐,小李仙墙房-粥铺
面包甜点,Godiva(无锡恒隆广场)
粤菜,小歇茶餐厅
自助餐,多伦多海鲜自助餐厅(江阴万达店)
西餐,蓝玛赫(海岸城店)
川菜,春熙小馆
西餐,必胜客宅急送(大统华店)
无锡江浙,老法頭
日本料理,福丸屋·日式居酒屋
其他,醉猫姐香辣蟹虾
其他,枸杞红了西北特色餐厅
小吃快餐,随园飨食
面包甜点,爸爸糖手工吐司
小吃快餐,古香楼(芦庄店)
粤菜,水上明月●湖景餐厅•早茶
日本料理,糊世刺身
粤菜,金海华·小爱都市情感餐厅(荟聚...
自助餐,咕叽咕叽回转自助小火锅
其他,metoocate蜜桃餐厅(宝龙城市广场...
日本料理,乐寿司(万象城店)
其他,北疆饭店(宝龙城市广场店)
粤菜,粤港湾砂锅粥·早茶(宝龙店)
火锅,牛签签无锡旗舰店
其他,北疆饭店(哥伦布店)
无锡江浙,双子楼大酒店
火锅,小辉哥火锅(京东广场店)
川菜,猫小胖不等位
川菜,杜哥·鱼虾跳(太康新村)
无锡江浙,metoocate蜜桃餐厅(三阳百盛店)
韩国料理,韩国酱猪手&烤肉(万达店)
日本料理,大渔铁板烧(万象润街店)
无锡江浙,重返白桦林(南门店)
火锅,七欣天迷宗蟹(现代之星店)
川菜,有家酸菜鱼(茂业天地店)
自助餐,夏威夷海鲜自助餐厅(茂业店)
自助餐,多伦多海鲜自助餐厅(三阳百盛无...
无锡江浙,忆秦园(南禅寺店)
其他,食之秘(海岸城店)
无锡江浙,绿茶(无锡万象城店)
火锅,小尾羊蒙古大营
无锡江浙,郁膳房●宴遇民国(永乐路店)
小吃快餐,汉堡王(无锡英特宜家店)
自助餐,多伦多海鲜自助餐厅(万达百货店)
无锡江浙,胖哥俩肉蟹煲(宝龙城市广场店)
西餐,简单点西餐厅●用餐的方式简单点
咖啡厅,体温客厅(运河外滩店)
无锡江浙,云客来餐厅(显云街店)
咖啡厅,TUO CAFE驼咖啡(恒隆广场店)
面包甜点,素匠·泰茶
无锡江浙,蒸年青STEAMYOUNG(海岸城店)
烧烤,新石器烤肉(无锡万象城店)
韩国料理,首尔炭火烤肉
自助餐,宜兴大酒店餐厅
小吃快餐,鼎福记(石皮路店)
烧烤,老杆烧烤
日本料理,淳品外食
川菜,有家酸菜鱼(广益哥伦布店)
无锡江浙,metoocate蜜桃餐厅(湖滨店)
无锡江浙,灯火阑珊(创意中餐)
韩国料理,喜来稀肉(无锡T12店)
小吃快餐,26轻食铺(海岸城八方汇店)
西餐,西缘牛排(无锡T12店)
日本料理,赤坂亭 炭火烧肉+铁板烧(万象城...
无锡江浙,多哈环球海鲜餐厅
无锡江浙,胡记私家菜(荣巷店)
西餐,无锡苏宁凯悦酒店大堂酒廊
面包甜点,台拾记古早味现烤蛋糕(中山路店)
创意菜,左邻右礼(茂业店)
小吃快餐,小蹄大作(无锡总店)
川菜,墨记酸菜鱼(苏宁店)
无锡江浙,三凤桥客堂间
面包甜点,西尾抹茶
小龙虾,丁先生龙虾美蛙
小吃快餐,笑来喜(通扬路店)
日本料理,炙亭铁板料理
面包甜点,布歌东京MvukeTokyo(恒隆广场店)
火锅,宽巷子(万达广场店)
小吃快餐,糯雅芳粥●早餐●下午茶(恒隆广...
无锡江浙,大船格餐厅
无锡江浙,泓历皇朝酒店(新体育中心店)
西餐,Mr.Pizza米斯特比萨(梁溪万达广...
日本料理,火头山(恒隆广场店)
咖啡厅,lovemore乐默(永乐东路店)
小吃快餐,苏兴记(建筑路店)
无锡江浙,古法创意灯火阑珊
烧烤,阿拉提羊肉串大王(三阳百盛无锡...
无锡江浙,同庆楼(万达广场店)
面包甜点,MOLEDDINA
西餐,Leo Pizza里欧披萨
韩国料理,韩福园(茂业天地店)
烧烤,mr.撸.烧烤工坊
西餐,汉堡王(无锡海岸城店)
无锡江浙,辣家私厨·创意川菜·龙虾(中山...
川菜,蛙来哒
自助餐,多伦多海鲜自助餐厅(宜家店)
其他,蓝象泰国餐厅(百乐店)
粤菜,大咀港式茶餐厅(荟聚购物中心店)
火锅,巴奴毛肚火锅(新区麦库店)
日本料理,七宝堂日式料理(百乐广场店)
粤菜,湖滨四季春·早茶
无锡江浙,灵山渔阿婆船菜馆
咖啡厅,Initial启点咖啡
西餐,火山比萨工坊(博大假日广场店)
西餐,西缘牛排(清扬茂业店)
小吃快餐,熙盛源(复兴路店)
其他,北疆饭店(茂业天地店)
粤菜,大咀港式茶餐厅(海岸城店)
无锡江浙,西新饭店生态菜馆(县前东街店)
川菜,川悦壹号(蠡溪路店)
咖啡厅,wonderworker咖啡店
日本料理,岩井日本料理
火锅,七欣天品蟹轩(无锡湖滨商业街店)
西餐,Brunch With●时尚●西餐(无锡恒...
火锅,四川香天下火锅(羊腰湾店)
火锅,洞子口重庆火锅
无锡江浙,怡红园酒家
火锅,歪串串(南长街店)
无锡江浙,三凤桥大排档
无锡江浙,重返白桦林(星光店)
日本料理,上井(无锡万象城店)
咖啡厅,Cafe yellow
面包甜点,爸爸糖手工吐司
无锡江浙,祈福楼湖鲜馆
西餐,必胜客(无锡万达店)
小吃快餐,苏宁凯悦酒店麺餐厅
创意菜,METOOCATE蜜桃餐厅(无锡万象城店...
韩国料理,火炉火烤肉·芝士排骨(荟聚店)
无锡江浙,外婆家(恒隆广场店)
日本料理,開丼吧(雲蝠大厦店)
川菜,小妖的厨房
面包甜点,予缘坊·文艺素食下午茶
火锅,龙门镇·成都小吃 串串
无锡江浙,天福苑大酒店
自助餐,愫拈花素食自助餐厅(雲蝠大厦店)
火锅,林记牛货(牛肉火锅)
无锡江浙,农家乐船菜·农家菜(旗舰店)
其他,楼蘭小镇丝绸之路餐厅(宝龙城市...
